222000      1.0000000     -1.9972203     0.99929374    0.015858791 -0.00025627874     0.99929374          63942
223000      1.0000000     -1.9972209     0.99929392    0.015886778 -0.00024878966     0.99929392          64230
224000      1.0000000     -1.9972189     0.99929342    0.015923042 -0.00024037449     0.99929342          64512
225000      1.0000000     -1.9972157     0.99929258    0.015975489 -0.00023111181     0.99929258          64830
226000      1.0000000     -1.9972189     0.99929341    0.015988048 -0.00022457668     0.99929341          65072
227000      1.0000000     -1.9972212     0.99929388    0.016006791 -0.00021688901     0.99929388          65338
228000      1.0000000     -1.9972207     0.99929373    0.016045366 -0.00020865082     0.99929373          65634
229000      1.0000000     -1.9972208     0.99929378    0.016072659 -0.00020137793     0.99929378          65898
230000      1.0000000     -1.9972209     0.99929378    0.016106052 -0.00019349720     0.99929378          66154
231000      1.0000000     -1.9972232     0.99929435    0.016111335 -0.00018761796     0.99929435          66412
232000      1.0000000     -1.9972222     0.99929409    0.016144044 -0.00017983809     0.99929409          66718
233000      1.0000000     -1.9972204     0.99929367    0.016176891 -0.00017247955     0.99929367          66998
234000      1.0000000     -1.9972224     0.99929421    0.016189440 -0.00016656384     0.99929421          67228
235000      1.0000000     -1.9972209     0.99929381    0.016234788 -0.00015833363     0.99929381          67500
236000      1.0000000     -1.9972187     0.99929326    0.016275982 -0.00015038426     0.99929326          67828
237000      1.0000000     -1.9972143     0.99929213    0.016343966 -0.00014081127     0.99929213          68164
238000      1.0000000     -1.9972163     0.99929265    0.016363343 -0.00013450902     0.99929265          68428
239000      1.0000000     -1.9972137     0.99929197    0.016407376 -0.00012638230     0.99929197          68734
240000      1.0000000     -1.9972120     0.99929152    0.016450415 -0.00011823543     0.99929152          69068
241000      1.0000000     -1.9972117     0.99929145    0.016475477 -0.00011160433     0.99929145          69348
242000      1.0000000     -1.9972113     0.99929138    0.016507896 -0.00010486275     0.99929138          69642
243000      1.0000000     -1.9972121     0.99929160    0.016521258 -9.9083335E-05     0.99929160          69935
244000      1.0000000     -1.9972129     0.99929180    0.016538662 -9.3158022E-05     0.99929180          70188
245000      1.0000000     -1.9972134     0.99929196    0.016560529 -8.7059331E-05     0.99929196          70464
246000      1.0000000     -1.9972141     0.99929213    0.016576258 -8.1120684E-05     0.99929213          70738
247000      1.0000000     -1.9972145     0.99929219    0.016598802 -7.4732114E-05     0.99929219          71052
248000      1.0000000     -1.9972142     0.99929210    0.016621591 -6.8434662E-05     0.99929210          71328
249000      1.0000000     -1.9972143     0.99929207    0.016649768 -6.1069342E-05     0.99929207          71640
250000      1.0000000     -1.9972140     0.99929198    0.016673131 -5.4716928E-05     0.99929198          71955
251000      1.0000000     -1.9972126     0.99929151    0.016718043 -4.6119642E-05     0.99929151          72264
252000      1.0000000     -1.9972142     0.99929192    0.016730345 -4.0746720E-05     0.99929192          72528
253000      1.0000000     -1.9972135     0.99929176    0.016761084 -3.4278550E-05     0.99929176          72800
254000      1.0000000     -1.9972126     0.99929150    0.016795464 -2.7326565E-05     0.99929150          73111
255000      1.0000000     -1.9972097     0.99929073    0.016860022 -1.8365387E-05     0.99929073          73438
256000      1.0000000     -1.9972087     0.99929047    0.016896138 -1.1451963E-05     0.99929047          73770
257000      1.0000000     -1.9972115     0.99929117    0.016893793 -7.1253699E-06     0.99929117          74012
258000      1.0000000     -1.9972109     0.99929099    0.016924542 -6.5263885E-07     0.99929099          74298
259000      1.0000000     -1.9972100     0.99929077    0.016953919  5.5165183E-06     0.99929077          74609
260000      1.0000000     -1.9972107     0.99929092    0.016969683  1.1191659E-05     0.99929092          74866
261000      1.0000000     -1.9972110     0.99929100    0.016994483  1.7009718E-05     0.99929100          75170
262000      1.0000000     -1.9972106     0.99929094    0.017020480  2.2745757E-05     0.99929094          75452
263000      1.0000000     -1.9972098     0.99929072    0.017042827  2.8503974E-05     0.99929072          75746
264000      1.0000000     -1.9972094     0.99929057    0.017067061  3.4591689E-05     0.99929057          76030
265000      1.0000000     -1.9972070     0.99928991    0.017113128  4.2117732E-05     0.99928991          76368
266000      1.0000000     -1.9972076     0.99929002    0.017128807  4.7506015E-05     0.99929002          76654
267000      1.0000000     -1.9972077     0.99929007    0.017151820  5.2934380E-05     0.99929007          76970
268000      1.0000000     -1.9972094     0.99929049    0.017168012  5.8113040E-05     0.99929049          77236
269000      1.0000000     -1.9972093     0.99929039    0.017195630  6.4492430E-05     0.99929039          77532
270000      1.0000000     -1.9972080     0.99929004    0.017231820  7.1195851E-05     0.99929004          77820
271000      1.0000000     -1.9972079     0.99929002    0.017258277  7.6857564E-05     0.99929002          78096
272000      1.0000000     -1.9972097     0.99929050    0.017266292  8.1105049E-05     0.99929050          78402
273000      1.0000000     -1.9972096     0.99929048    0.017293144  8.6615733E-05     0.99929048          78680
274000      1.0000000     -1.9972090     0.99929033    0.017318175  9.2269154E-05     0.99929033          78984
275000      1.0000000     -1.9972084     0.99929015    0.017346997  9.8078973E-05     0.99929015          79304
276000      1.0000000     -1.9972044     0.99928908    0.017404392  0.00010634937     0.99928908          79632
277000      1.0000000     -1.9972049     0.99928924    0.017419970  0.00011092555     0.99928924          79930
278000      1.0000000     -1.9972032     0.99928879    0.017454108  0.00011699151     0.99928879          80258
279000      1.0000000     -1.9972031     0.99928878    0.017473848  0.00012203998     0.99928878          80536
280000      1.0000000     -1.9972037     0.99928889    0.017485520  0.00012687351     0.99928889          80812
281000      1.0000000     -1.9972049     0.99928922    0.017493007  0.00013101114     0.99928922          81078
282000      1.0000000     -1.9972048     0.99928917    0.017523083  0.00013664525     0.99928917          81367
283000      1.0000000     -1.9972042     0.99928903    0.017546062  0.00014172994     0.99928903          81680
284000      1.0000000     -1.9972048     0.99928919    0.017563230  0.00014635044     0.99928919          81937
285000      1.0000000     -1.9972047     0.99928921    0.017580145  0.00015085870     0.99928921          82195
286000      1.0000000     -1.9972043     0.99928913    0.017603836  0.00015576529     0.99928913          82490
287000      1.0000000     -1.9972048     0.99928925    0.017620066  0.00016047782     0.99928925          82752
288000      1.0000000     -1.9972057     0.99928950    0.017624520  0.00016408087     0.99928950          83072
289000      1.0000000     -1.9972035     0.99928891    0.017659013  0.00016995496     0.99928891          83406
290000      1.0000000     -1.9972039     0.99928900    0.017679205  0.00017489505     0.99928900          83696
291000      1.0000000     -1.9972022     0.99928854    0.017713246  0.00018065674     0.99928854          84050
292000      1.0000000     -1.9972010     0.99928824    0.017740060  0.00018588437     0.99928824          84369
293000      1.0000000     -1.9972000     0.99928782    0.017772609  0.00019356792     0.99928782          84680
294000      1.0000000     -1.9971977     0.99928724    0.017804183  0.00019876485     0.99928724          85022
295000      1.0000000     -1.9971990     0.99928758    0.017812230  0.00020264199     0.99928758          85302
296000      1.0000000     -1.9971974     0.99928718    0.017839657  0.00020773425     0.99928718          85588
297000      1.0000000     -1.9971975     0.99928721    0.017852356  0.00021185371     0.99928721          85832
298000      1.0000000     -1.9971994     0.99928768    0.017850239  0.00021502926     0.99928768          86084
299000      1.0000000     -1.9971989     0.99928751    0.017871368  0.00022018641     0.99928751          86397
300000      1.0000000     -1.9971983     0.99928735    0.017888799  0.00022461866     0.99928735          86688
301000      1.0000000     -1.9971962     0.99928678    0.017934049  0.00023107691     0.99928678          86978
302000      1.0000000     -1.9971956     0.99928661    0.017952480  0.00023559976     0.99928661          87298
303000      1.0000000     -1.9971951     0.99928649    0.017972843  0.00023995598     0.99928649          87580
304000      1.0000000     -1.9971942     0.99928628    0.018000229  0.00024473000     0.99928628          87862
305000      1.0000000     -1.9971945     0.99928636    0.018010731  0.00024854985     0.99928636          88162
306000      1.0000000     -1.9971948     0.99928647    0.018023665  0.00025236338     0.99928647          88452
307000      1.0000000     -1.9971957     0.99928664    0.018040607  0.00025690586     0.99928664          88710
308000      1.0000000     -1.9971958     0.99928666    0.018051941  0.00026080670     0.99928666          89002
